ConstituentID;DisplayName;Nationality;Gender;BeginDate;EndDate
47904;G. Darré;nan;nan;0;0
47905;Durvis;nan;nan;0;0
47906;John Kosh;British;Male;0;0
47907;Zvonimir Golob;Croatian;Male;1927;1997
47908;Iain Macmillan;British;Male;1938;2006
47911;Philipp Schaerer;Swiss;Male;1972;0
47913;Electroninks;nan;nan;0;0
47914;Clifton Roozeboom;nan;Male;0;0
47915;PocketLab;nan;nan;0;0
47920;Helen Balfour Morrison;American;Female;1901;1984
47922;Claude Parent;French;Male;1923;0
47923;Terrol Dew Johnson;American;Male;1973;0
47925;György Soós;Hungarian;Male;0;0
47926;György Bp. Szabó;Hungarian;Male;0;0
47927;Tamás Soós;Hungarian;Male;0;0
47928;György Szász;Hungarian;Male;0;0
47930;László= Lugo;Hungarian;Male;0;0
47935;Margaret Watkins;Canadian;Female;1884;1969
47936;Henri Fille;nan;nan;0;0
47937;Heidbrinck;nan;nan;0;0
47940;Mass Studies, Seoul, Korea;Korean;nan;2003;0
47956;Uche Okeke;Nigerian;Male;1933;2016
47962;Kees Wagenaars;Dutch;male;1961;0
47974;Manu Prakash;American;Male;0;0
47975;Jie Qi;American;Female;1987;0
47976;"Andrew ""Bunnie"" Huang";American;Male;1975;0
47977;Gilbert Baker;American;Male;1951;2017
47978;Autodesk Inc.;nan;nan;1982;0
47980;V. Ber;nan;nan;0;0
47983;Mirko Ilić;American;Male;1956;0
47990;Eleanor Kluck;American;Female;1919;0
47991;Henry Kluck;American;Male;1922;2007
48010;Francisco Blanco;Cuban;Male;0;0
48011;Mario Gallardo;Cuban;Male;0;0
48012;Rene De La Nuez;Cuban;Male;0;0
48013;Carmelo González;Cuban;Male;0;0
48014;Eduardo Munoz Bachs;Cuban;Male;1937;2001
48017;Titus Kaphar;American;Male;1976;0
48032;Alberto Carol;Cuban;Male;0;0
48033;Rene Azcuy Cardenas;Cuban;Male;1939;0
48035;Dimas;Cuban;nan;0;0
48036;Antonio Fernandez Reboiro;Cuban;Male;1935;0
48037;Frederik Ljungström;Swedish;Male;1875;1964
48038;Andrew John Hessel;Canadian;Male;1963;0
48039;Jacqueline Yuan Quinn;American;Female;1990;0
48040;Paul Richard Ayre Jaschke;Canadian;Male;1979;0
48041;Unknown Designer;Cuban;nan;0;0
48043;Joseph Schwartz;American;Male;1913;2015
48044;Anna Boghiguian;Egyptian;Female;1946;0
48047;James Cruze;American;Male;1884;1942
48048;Michael Oblowitz;South African;Male;0;0
48050;Martine Bedin;French;Female;1957;0
48051;Memphis, Milan;nan;nan;1981;1985
48052;Bruce La Bruce;Canadian;Male;1964;0
48055;Sally Potter;British;Female;1949;0
48056;James Ponsoldt;American;Male;1978;0
48057;Dayanita Singh;Indian;Female;1961;0
48066;Michele De Lucchi;Italian;Male;1951;0
48067;Daniele Scandola;Italian;Male;0;0
48068;Gloria della Vittoria;Italian;Female;0;0
48069;Nathalie du Pasquier;French;Female;1957;0
48070;Massimo Giacon;Italian;Male;1961;0
48071;Roland Shakespear;Argentine;Male;0;0
48072;Guillermo González Ruiz;Argentine;Male;1937;0
48073;Castell;nan;nan;0;0
48077;John Straiton;Canadian;Male;1922;0
48084;Unknown Designer;Puerto Rican;nan;0;0
48085;J. Rosado Velez;Puerto Rican;Male;0;0
48086;David Goitia;Puerto Rican;Male;0;2004
48087;Velazquez Ribero;Puerto Rican;nan;0;0
48089;F. Palacios;Puerto Rican;nan;0;0
48091;Euzhan Palcy;French;Female;1958;0
48092;Boris Frumin;Russian;Male;1946;0
48094;Sou Fujimoto Architects;nan;nan;0;0
48095;Sou Fujimoto;Japanese;Male;1971;0
48096;Akihisa Hirata Architecture Office;nan;nan;0;0
48097;Akihisa Hirata;Japanese;nan;1971;0
48098;junya.ishigami+associates;Japanese;nan;2004;0
48099;Junya Ishigami;Japanese;nan;1974;0
48101;Hiroshi Kawatu;nan;nan;0;0
48102;Kiichi Kobayashi;nan;nan;0;0
48104;Alfred Le Petit;nan;nan;0;0
48106;Gravelle;nan;nan;0;0
48107;Martel;nan;nan;0;0
48108;Office of Ryue Nishizawa;nan;nan;0;0
48109;Unknown Designer;Indian;nan;0;0
48110;Unknown Designer;Venezuelan;nan;0;0
48117;Tala Madani;Iranian;Female;1981;0
48119;Ray Stevenson;nan;Male;0;0
48121;Eric Baudelaire;French;Male;1973;0
48122;Tania Bruguera;Cuban;Female;1968;0
48124;Robert Wittmann;nan;Male;0;0
48128;JODI;American;nan;1995;0
48174;Sir Cedric Lockwood Morris;British;Male;1889;1982
48177;Paolo Garretto;Italian;nan;1903;1989
48179;George Mather Richards;American;Male;1880;1958
48181;Harrison Fisher;American;Male;1875;1934
48182;Joan Heemskerk;Dutch;Female;1968;0
48183;Dirk Paesmans;Belgian;Male;1965;0
48184;William Dodge Stevens;American;Male;1870;1942
48185;Howard Giles;American;Male;1876;1955
48186;George Hand Wright;American;Male;1872;1951
48188;Phu Nam;Vietnamese;Male;1974;0
48189;Matt Lucero;American;Male;1976;0
48198;Philibert-Paul Charbonnier;French;nan;0;0
48200;Fritz Kühn;German;Male;1910;1967
48201;Paul Gredinger;Swiss;nan;1927;2013
48208;Robert Defrin;American;nan;0;0
48209;Slobodan Tadić;nan;nan;0;0
48222;Studio SLS, Zagreb, Croatia;nan;nan;0;0
48225;Radovan Sredić;Croatian;Male;1955;0
48226;Željko Stojanović;Croatian;nan;0;0
48227;Marko Čolić;nan;Male;0;0
48228;Zvonimir Atletić;Croatian;Male;0;0
48229;V. Serafimov;nan;nan;0;0
48230;Luka Mjeda;Croatian;Male;0;0
48231;Dražen Kalenić;nan;nan;0;0
48233;Henry Hathaway;American;Male;1898;1985
48234;Igor Kordej;nan;Male;0;0
48235;Geschäftsstelle des Bürger-Rates von Groß-Berlin;nan;nan;0;0
48271;Ewa Partum;Polish;Female;1945;0
48274;Silk and Textile Printers Ltd;Australian;nan;1939;0
48275;Desiderius Orban;Australian;Male;1884;1986
48276;James Gleeson;Australian;Male;1915;2008
48277;Frank Hinder;Australian;Male;1908;1992
48279;Betty Skowronski;nan;Female;0;0
48280;Hal Missingham;Australian;Male;1906;1994
48285;Mary Curtis;nan;Female;0;0
48286;Bianchini-Ferier;French;nan;0;0
48289;Alice Attie;American;Female;1950;0
48294;Rodney McMillian;American;male;1969;0
48296;Hermann Bek-Gran;German;Male;1869;1909
48314;Gillian Ayres;British;Female;1930;0
48315;Gordon Cheung;nan;Male;1975;0
48316;Ian Davenport;nan;Male;1966;0
48317;Marie Harnett;nan;Female;1983;0
48318;Ben Johnson;British;Male;1946;0
48320;Edmund de Waal;nan;Male;1964;0
48321;Ian McKeever;British;Male;0;0
48322;Paul Winstanley;British;Male;0;0
48323;Richard Woods;British;Male;1966;0
48324;Catherine Yass;British;Female;1963;0
48339;Vincent Kohler;Swiss;Male;1977;0
48340;David Hominal;Swiss;Male;1976;0
48350;Unknown Designer;Brazilian;nan;0;0
48355;Brigada Inti Peredo, Juventud Socialista;Chilean;nan;0;0
48356;Brigadas Ramona Parra, Juventudes Comunistas de Chile;Chilean;nan;0;0
48358;Analisa Russo;American;Female;0;0
48359;S. Brett Walker;American;Male;0;0
48360;Jennifer A. Lewis;American;Female;0;0
48361;Michael Bell;American;Male;0;0
48387;Ina Barfuß;nan;nan;0;0
48388;Thomas Wachweger;German;nan;1943;2015
48389;Wilhelm Schürmann;German;nan;1946;0
48390;Jiri Georg Dokoupil;Czech;nan;1954;0
48391;Ilona Weber;nan;nan;0;0
48392;Wolfgang Weber;nan;nan;0;0
48421;Luis Claramunt;Catalan;nan;1951;2000
48422;Sven-Åke Johansson;Swedish;nan;1943;0
48440;Werner David Feist;German;Male;1909;1998
48461;Alvin Baltrop;American;Male;1948;2004
48464;Max Abramovitz;American;Male;1908;2004
48471;Cameron Rowland;American;male;1988;0
48488;John Ahearn;American;Male;1951;0
48501;Grega Košak;Slovenian;Female;0;0
48522;Vincent Desiderio;American;Male;1955;0
48525;Tom Finkelpearl;nan;Male;0;0
48527;Robert Atkins;nan;Male;0;0
48529;Perry Bard;nan;nan;0;0
48530;Jo Babcock;nan;nan;0;0
48531;Roger Boyce;nan;Male;0;0
48532;Lee Roy Champagne;nan;nan;0;0
48533;Nancy Evans;nan;nan;0;0
48534;Jeff Goodman;nan;nan;0;0
48536;C K Kuebel;nan;nan;0;0
48538;Dona Ann McAdams;American;Female;1954;0
48539;Tom Sarrantonio;nan;nan;0;0
48540;Lori Seid;nan;nan;0;0
48542;Janice Yudell;nan;Female;0;0
48543;John Zax;nan;Male;0;0
48556;Park McArthur;American;Female;1984;0
48559;Hisao Suzuki;nan;Male;0;0
48578;François Blanciak;French;Male;1976;0
48581;Tabor Robak;American;Male;1986;0
48584;Sondra Perry;American;Female;1986;0
48589;CCMC;nan;nan;0;0
48590;Paul Dutton;nan;nan;0;0
48591;John Oswald;nan;nan;0;0
48593;Ishan Clemenco;nan;nan;0;0
48594;Coconut;nan;nan;0;0
48596;The Diodes;nan;nan;0;0
48598;Amerigo Marras;nan;nan;0;0
48599;Bruce Eves;nan;nan;0;0
48600;Alison Rossiter;American;Female;1953;0
48602;John Fekner City Squad;nan;nan;0;0
48603;F. V. Holi;nan;nan;0;0
48611;Oldřich Menhart;Czech;Male;1897;1962
48621;Park Seo Bo;Korean;Male;1931;0
48624;Shigetaka Kurita;Japanese;Male;1972;0
48625;Nokia Corporation, Finland;nan;nan;0;0
48628;Evan Holloway;American;Male;1967;0
48629;Steven Hull;nan;nan;0;0
48637;Matt Keegan;American;Male;1976;0
48640;Sean Landers;American;Male;1962;0
48655;Sharon Lockhart;American;Female;1964;0
48656;Balam Garcia;nan;nan;0;0
48658;Aaron Curry;American;Male;1972;0
48659;Roger Herman;German;Male;1947;0
48660;Shio Kusaka;Japanese;Female;1972;0
48661;Liza Lou;American;Female;1969;0
48662;Rita McBride;American;Female;1960;0
48664;Tom Sachs;American;Male;1966;0
48665;Juan Uslé;Spanish;Male;1954;0
48669;Petr Tučný;Czechoslovakian;Male;1920;2012
48691;Unknown designer;Czechoslovakian;nan;0;0
48733;Ugo Gregoretti;Italian;Male;1930;0
48740;Colin Lowe;nan;nan;0;0
48742;Ralph Lundsten;nan;nan;1936;0
48743;Leo Nilson;nan;nan;0;0
48744;Kim Schoenstadt;nan;nan;1973;0
48745;Jean-Claude Moineau;nan;nan;0;0
48747;Jennifer Moon;nan;Female;1973;0
48748;Julio César Morales;Mexican;Male;1966;0
48751;OJO;nan;nan;0;0
48752;Kristin Oppenheim;nan;Female;0;0
48753;Fuller Fabrics;nan;nan;0;0
48754;The Nichemakers;nan;nan;0;0
48756;Poptastic;nan;nan;0;0
48757;Chris Fitzpatrick;nan;nan;0;0
48758;Thomas Dimuzio;nan;nan;0;0
48762;Jean-Jacques Palix;nan;nan;0;0
48763;Jeff Rian;nan;nan;0;0
48766;Stephanie Taylor;nan;Female;1971;0
48767;Thomas Cristoffersen;nan;Male;0;0
48768;David Zahle;nan;Male;0;0
48769;IDÉE Ltd., Japan;nan;nan;0;0
48770;Clara Weyergraf;German;Female;0;0
48771;Robert Bell;nan;Male;0;0
48774;Luc Delahaye;French;Male;1962;0
48778;Lita Albuquerque;nan;Female;0;0
48779;Robert Kramer;nan;Male;0;0
48780;Harold Budd;nan;nan;0;0
48787;Terence Conran;British;Male;1931;0
48788;Marian Mahler;British;Female;1911;1983
48789;John Lacey;British;Male;0;0
48790;Barbara Brown;British;Female;1932;0
48791;Lucienne Day;British;Female;1917;2010
48792;Edinburgh Weavers;nan;nan;0;0
48793;David Whitehead Ltd., U.K.;British;nan;1815;0
48794;Heal Fabrics, London, U.K.;British;nan;1810;0
48795;Hammer Prints Ltd.;nan;nan;0;0
48797;Ostengruppe;Russian;nan;2002;0
48798;Natasha Agapova;Russian;Female;0;0
48799;Peter Bankov;Russian;Male;1969;0
48801;William K. Howard;American;Male;1899;1954
48813;Željko Koprolčec;Croatian;nan;0;0
48815;Amy O'Neill;American;Female;1971;0
48842;Marguerita Mergentime;American;Female;1894;1941
48847;Unika-vaev;nan;nan;0;0
48848;Vuokko Eskolin;Finnish;Female;1930;0
48849;Printext;nan;nan;0;0
48850;Barbara Degerman;nan;Female;0;0
48851;Helga Nykopp;nan;Female;0;0
48852;A B Norna Hemslojd;Swedish;nan;0;0
48853;Calvin Marcus;American;Male;1988;0
48858;Wilhelm Thiele;Austrian;Male;1890;1975
48859;Osvaldo Peruzzi;Italian;Male;1907;2004
48860;Tato (Guglielmo Sansoni);Italian;Male;1896;1974
48861;Tulio Crali;Italian;Male;1900;2000
48862;László Kistamás;nan;Male;0;0
48863;Pierre Daura;Spanish;Male;1896;1976
48870;Hubert Hilscher;Polish;Male;1924;1999
48877;Yung Chang;Canadian;Male;1977;0
48878;Lisandro Alonso;Argentine;Male;1975;0
48879;Jeff Malmberg;American;Male;1970;0
48880;Tsai Ming-liang;Malaysian;Male;1957;0
48883;Sergei Loznitsa;Ukrainian;Male;1964;0
48884;Stephanie Spray;American;Female;1979;0
48885;Pacho Velez;American;Male;1980;0
48886;Lav Diaz;Filipino;Male;1958;0
48888;Joaquim Pinto;Portuguese;Male;1957;0
48892;Nicholas Macdonald;American;Male;1944;0
48894;Sheila McLaughlin;American;Female;1950;0
48895;Rafael Barradas;Uruguayan;Male;1890;1929
48906;Hans Scharoun;German;Male;1893;1972
48907;E. Trautvetter;German;nan;0;0
48908;Marcel Jancou;Romanian;nan;0;0
48909;Dan Peterman;American;Male;1960;0
48910;A. Strachov;Russian;nan;0;0
48911;a.r. Group;Polish;nan;1929;1936
48912;Umberto Luigi Ronco;Italian;Male;1913;1997
48913;Will Burtin;American;Male;1908;1972
48914;Sibylle Möllering-Kaldewey;German;Female;0;0
48915;Bruno Monguzzi;Swiss;Male;1941;0
48916;Franz Josef Popp;German;Male;1886;1954
48917;Tamar Cohen;nan;Female;0;0
48918;Paul Shaw;American;Male;0;0
48926;Melchior;nan;nan;0;0
48928;Ian Murray;nan;nan;0;0
48932;Burt Payne 3;nan;nan;0;0
48936;Deborah Sussman;American;Female;1931;2014
48937;Hendrik Willem van Loon;Dutch;Male;1882;1944
48953;Marcelo Ferraz;Brazilian;Male;1955;0
48985;Xaviera Simmons;American;Female;1974;0
49055;Printex;Finnish;nan;0;0
49059;Muriel Cooper;American;Female;1925;1994
49060;David Small;American;Male;1965;0
49061;Kim Beom;Korean;male;1963;0
49077;Andrea Büttner;German;Female;1972;0
49080;Joan Charysyn;American;Female;1946;0
49083;MTA New York City Transit, Bergen Street Sign Shop;nan;nan;0;0
49089;Clare Strand;British;Female;1973;0
49090;Oscar Micheaux;American;Male;1884;1951
49093;Eric Owen Moss;American;Male;1943;0
49095;Nancy Reddin Kienholz;American;Female;1943;0
49100;FZ;Czechoslovakian;nan;0;0
49101;M. Palasek;Czechoslovakian;nan;0;0
49102;Tvar Schlosser;Czechoslovakian;nan;0;0
49103;Antonio Quintana Simonetti;Cuban;Male;1919;1993
49104;Alberto Rodríguez Surribas;Cuban;Male;0;0
49108;Loretta Lux;German;Female;1969;0
49109;inri;Japanese;Female;1973;0
49113;Ida Lupino;American;Female;1918;1995
49116;Juan Andralis;nan;Male;0;0
49117;Hermelindo Fiaminghi;Brazilian;Male;1920;2004
49121;Tsibi Geva;Israeli;Male;1951;0
49122;Michael Gitlin;South African;Male;1943;0
49123;Phillip Rantzer;Israeli;Male;1958;0
49125;Micha Ullman;Israeli;Male;1939;0
49133;Jared Bark;American;Male;1944;0
49140;Marco Brambilla;Italian;Male;1960;0
49144;Robert Dowd;American;Male;1936;1996
49145;Phillip Hefferton;American;Male;1933;2008
49147;Munetsugu Satomi;Japanese;Male;1900;1995
49157;Sanne Sannes;Dutch;Male;1937;1967
49158;Tarsila do Amaral;Brazilian;Female;1886;1973
49159;Johan Van Der Keuken;Dutch;Male;1938;2001
49165;Ambrogio Pozzi;Italian;Male;1931;2012
49166;Paz Errázuriz;Chilean;Female;1941;0
49169;Jiří Pelcl;Czech;Male;1950;0
49176;George Stone;British;Male;1952;0
49177;Matt Frewer;Canadian;Male;1958;0
49179;J. Herbert McNair;British;Male;1868;1955
49180;Studio Boggeri;Italian;nan;1933;1981
49193;Helen Mayer Harrison;American;Female;1929;0
49194;Newton Harrison;American;Male;1932;0
49197;Gertrudes Altschul;Brazilian;Female;1904;1962
49198;Iman Issa;Egyptian;Female;1979;0
49199;Marcel Giró;Spanish;Male;1913;2011
49200;Ademar Manarini;Brazilian;Male;1920;1989
49207;Ronald Beckman;American;Male;0;0
49209;George Nelson Associates;American;nan;0;0
49211;Kenneth Anger;American;Male;1927;0
49216;Neïl Beloufa;Algerian;Male;0;0
49220;Chto Delat (What is to be done?);Russian;nan;2003;0
49222;Jumana Manna;Palestinian;Female;1987;0
49237;Better Shelter, Sweden;Swedish;nan;2010;0
49244;Moon Hoon;Korean;Male;1968;0
49245;Johnston Marklee;nan;nan;1998;0
49255;John Svezia;nan;Male;0;0
49256;Ray Wilkes;nan;Male;0;0
49257;Thinking Machines Corporation;nan;nan;1983;1994
49259;Donald Wall;nan;Male;0;0
49260;W. Borek;nan;Male;0;0
49261;Robert Massin;nan;Male;0;0
49262;Unknown Designer;Argentine;nan;0;0
49271;Deberny et Peignot, Paris;nan;nan;0;0
49275;Cecily Hoyt;American;Female;1946;0
49280;Thomas Weir;nan;Male;0;0
49295;George Kastner;nan;nan;0;0
49296;Eugene Masselink;American;nan;1910;1962
49344;Paulo Pires da Silva;Brazilian;Male;1928;2015
49345;Eduardo Salvatore;Brazilian;Male;1914;2006
49346;José Yalenti;Brazilian;Male;1895;1967
49348;Grainware;nan;nan;0;0
49351;Gottfried Helnwein;Austrian;Male;1948;0
49352;Emilio Greco;Italian;Male;1913;1995
49354;Unknown Designer;Russian;nan;0;0
49355;Ila Bêka;Italian;Male;1967;0
49356;Louise Lemoine;French;Female;1981;0
49361;Louis Draper;American;Male;1935;2002
49368;Shawn W. Walker;American;Male;1940;0
49390;Harry R. Barry;nan;Male;0;0
49417;Luigi Scrivo;Italian;Male;0;0
49419;Roberto Iras Baldessari;Italian;Male;1894;1965
49426;Henry Fuermann and Sons Photography Company;nan;nan;0;0
49428;Antonio Marasco;Italian;Male;1896;1975
49434;J. Stuart Blackton;British;nan;1875;1941
49437;Marcelo Suzuki;Brazilian;Male;0;0
49453;Rael San Fratello;American;nan;2002;0
49464;Manuel Herz Architects;Swiss;nan;1999;0
49468;Channa Horwitz;American;Female;1932;2013
49473;Mati Diop;French;Female;1982;0
49474;Margarethe von Trotta;German;Female;1942;0
49475;Gianni Di Gregorio;Italian;Male;1949;0
49476;Sergei Dvortsevoy;Kazakhstani;Male;1961;0
49477;Julie Bertuccelli;French;Female;1968;0
49478;François Ozon;French;Male;1967;0
49480;Atom Egoyan;Canadian;Male;1960;0
49481;Barry Shils;American;Male;1956;0
49482;Ricardo Nicolayevsky;Mexican;Male;1961;0
49483;Jeff Scher;American;Male;1954;0
49485;Ramin Bahrani;American;Male;1975;0
49487;Gianni Amelio;Italian;Male;1945;0
49488;Deborah Turbeville;American;Female;1932;2013
49491;Gianfranco Rosi;Italian;Male;1964;0
49492;Alice Rohrwacher;Italian;Female;1982;0
49493;Ermanno Olmi;Italian;Male;1931;0
49494;Emanuele Crialese;Italian;Male;1965;0
49495;Joshua White;American;Male;1942;0
49496;Joshua Light Show;American;nan;1967;1970
49499;Amilcar de Castro;Brazilian;Male;1920;2002
49504;Louise Despont;American;Female;1983;0
49530;Alberto Greco;Argentine;Male;1931;1965
49535;Byung Hoon Choi;Korean;Male;1952;0
49536;Guiseppe Pagano;Italian;Male;1896;1945
49541;Dargoljub Pavlov;Serbian;Male;1940;0
49542;Bora Vitorac;Serbian;nan;1940;0
49543;Arnold Hardy;American;nan;1922;2007
49544;Lobmeyr, Kamenický Šenov, Czechoslovakia;nan;nan;0;0
49558;Ida O'Keeffe;British;Female;0;0
49568;GOLDIN+SENNEBY;Swedish;nan;2004;0
49569;Basel Abbas;Greek;Male;1983;0
49570;Ruanne Abou-Rahme;American;Female;1983;0
49571;John Akomfrah;British;Male;1957;0
49573;Ian Cheng;American;Male;1984;0
49584;Shaun Gladwell;Australian;Male;1972;0
49585;Miguel Rio Branco;Brazilian;Male;1946;0
49586;Jacolby Satterwhite;American;Male;1986;0
49594;Julio Agostinelli;Brazilian;Male;1919;0
49595;André Carneiro;Brazilian;Male;1922;2014
49596;Lucílio Corrêa Leite Filho;Brazilian;Male;0;0
49597;Ivo Ferreira da Silva;Brazilian;Male;1911;1986
49598;German Lorca;Brazilian;Male;1922;0
49599;Aldo Augusto de Souza Lima;Brazilian;Male;1920;0
49600;João Bizarro Da Nave Filho;Portuguese;Male;1908;0
49601;Thon de Does;Dutch;Male;0;0
49602;Arata Endo;Japanese;nan;1889;1951
49603;Walter Niedermayr;Italian;Male;1952;0
49613;Lida Moser;American;Female;1920;2014
49614;Aslı Çavuşoğlu;Turkish;Female;1982;0
49616;Hudinilson Jr.;Brazilian;Male;1957;2013
49622;Avery Singer;American;nan;1987;0
49623;Carlos Leppe;Chilean;Male;1952;2015
49627;Palmer Hayden;American;Male;1890;1973
49632;Harry Miles;American;Male;1868;1908
49633;Herbert Miles;American;Male;1872;1948
49634;Earl Miles;American;Male;1878;1935
49635;Joseph Miles;American;Male;1879;1929
49636;Lynn Marie Kirby;American;Female;1952;0
49638;Fatih Akin;German;Male;1973;0
49639;Jasmila Žbanić;Bosnian;Female;1974;0
49658;Suguru Ishizaki;Japanese;Male;1963;0
49659;Robert Silvers;American;Male;1968;0
49660;Earl Rennison;American;Male;1965;0
49662;Yin Yin Wong;American;Male;1964;0
49664;Jeffrey Ventrella;American;nan;1960;0
49682;Fazal Sheikh;American;Male;1965;0
49696;Roger Higgins;American;nan;0;0
49699;Pamela Rosenkranz;Swiss;Female;1979;0
49703;Bi Gan;Chinese;Male;1989;0
49705;Pietro Marcello;Italian;Male;1976;0
49709;Nuno Leonel;Portuguese;Male;1969;0
49710;Robert Fenz;American;Male;1969;0
49713;K8 Hardy;American;Female;1977;0
49714;Vlada Petric;Bosnian;Male;1928;0
49715;Tom Rubnitz;American;Male;1956;1992
49719;Eric Marciano;American;Male;1959;0
49720;Kestutis Nakas;American;Male;1953;0
49721;Sur Rodney (Sur);Canadian;Male;1954;0
49722;Esther Regelson;American;Female;1959;0
49723;Stephanie Rothman;American;Female;1936;0
49733;Sharon Johnston;American;Female;1965;0
49734;Mark Lee;American;Male;1967;0
49776;Nicholas Ray;American;Male;1911;1979
49799;Mike Topp;American;male;0;0
49816;Dale Henry;American;male;1931;2011
49819;Christian Hasucha;German;nan;1955;0
49820;Milan Kunc;Czech;nan;1944;0
49821;Hervé Di Rosa;French;nan;1959;0
49822;Louis Jammes;French;nan;1958;0
49850;Sidney Peterson;American;Male;1905;2000
49855;Edvard Ravnikar;nan;nan;1907;1993
49860;Stanko Kristl;nan;nan;1922;0
49864;Milan Mihelič;nan;nan;1925;0
49879;Elizabeth Lennard;American;Female;1953;0
49881;Jean-Pierre Wilhelm;German;nan;1912;1968
49882;Jürgen Flimm;German;nan;1941;0
49887;Charles Harrison;American;Male;1931;2018
49888;Ronald Rael;American;Male;1971;0
49889;Virginia San Fratello;American;Female;1971;0
49899;Paul Wolff;German;Male;1887;1951
49913;Robert Alexander;nan;nan;0;0
49915;Charles Brittin;nan;Male;0;0
49916;Cameron;nan;nan;0;0
49917;Marion Grogan;nan;Female;0;0
49918;Hermann Hesse;Swiss;Male;1877;1962
49919;David Meltzer;nan;Male;0;0
49950;Marko Mušič;nan;nan;1941;0
49951;Janko Konstantinov;nan;nan;1926;2010
49952;Georgi Konstantinovski;Macedonian;Male;1930;0
49954;Biro 71;nan;nan;1971;0
49956;Anders Grafstrom;Swedish;nan;1956;1980
49958;Romain Urhausen;Luxembourgish;Male;1930;0
49959;Luc Dietrich;French;Male;1913;1944
49961;Štefan Kacin;nan;nan;1939;0
49962;Jurij Princes;nan;nan;1933;0
49963;Bogdan Splinder;nan;nan;1940;0
49964;Marjan Uršič;nan;nan;1934;0
49972;Elisabeth Hase;German;Female;1905;1991
49998;Omar Carreño;Venezuelan;Male;1927;2013
50000;María Freire;Uruguayan;Female;1917;2015
50001;Carlos González Bogen;Venezuelan;Male;1920;1992
50002;Elsa Gramcko;Venezuelan;Female;1925;1994
50003;Alfredo Hlito;Argentine;Male;1923;1993
50004;Judith Lauand;Brazilian;Female;1922;0
50005;Rubén Núñez;Venezuelan;Male;1930;2012
50006;Rhod Rothfuss;Uruguayan;Male;1920;1969
50007;Luiz Sacilotto;Brazilian;Male;1924;2003
50011;Antonieta Sosa;Venezuelan;Female;1940;0
50015;Rubem Valentim;Brazilian;Male;1922;1991
50016;Gregorio Vardanega;Argentine;Male;1923;2007
50017;Virgilio Villalba;Argentine;Male;1925;2009
50018;Franz Weissmann;Brazilian;Male;1911;2005
50019;Juan Alberto Molenberg;Argentine;Male;1921;2011
50020;Nat Fein;American;Male;1914;2000
50024;Hugo Maza;Chilean;nan;0;0
50030;Zlatko Ugljen;Bosnian;Male;1929;0
50039;Adidas;German;nan;1949;0
50040;Ray-Ban;American;nan;1937;0
50041;Prada;Italian;nan;1913;0
50043;Schott NYC;American;nan;1913;0
50045;Converse;American;nan;1908;0
50058;Spanx, est. 2000;American;nan;0;0
50059;Speedo;Australian;nan;1914;0
50069;Linens by Dewan;nan;nan;0;0
50071;Dorothy Arzner;American;Female;1897;1979
50074;Heiner Reddemann;nan;Male;0;0
50083;Richard Learoyd;British;Male;1966;0
50084;Niko Kralj;Slovenian;Male;1920;2013
50106;Daniel Askill;Australian;Male;1977;0
50125;Hans Petter Moland;Norwegian;Male;1955;0
50127;Adam Guzinski;Polish;Male;1970;0
50128;Jane Malaquias;Brazilian;Female;0;0
50130;Andreas Hykade;German;Male;1968;0
50154;Ann Magnuson;American;Female;1956;0
50155;Steve Brown;nan;nan;0;0
50159;Andy Rees;American;Male;1957;1987
50161;The Velvet Underground;nan;nan;0;0
50164;Albert Kahn;American;Male;1869;1942
50170;Dinko Kovačić;Croatian;Male;1938;0
50186;Mickey Ortiz;nan;nan;0;0
61403;Yve Laris Cohen;American;Male;1985;0
61404;Cécile B. Evans;American;Female;1983;0
61633;Milton Weiner;American;Male;1914;2007
61871;Carlotta Corpron;American;Female;1901;1988
62172;Morio Shinoda;nan;nan;0;0
62329;Roger Schall;French;Male;1904;1955
62630;Rosalyn Drexler;American;Female;1926;0
62653;Karl Wirsum;American;Male;1939;0
62733;Richard Jackson;American;Male;1939;0
62765;Mieczyslaw Szcuka;Polish;Male;1898;1927
62944;Frederic Karoly;American;Male;1898;1987
63181;Germaine Dulac;French;Female;1882;1942
63418;Porsche AG, Stuttgart, Germany;German;nan;1931;0
63471;Noel Harding;nan;nan;0;0
63783;Nick de Morgoli;French;Male;1916;2004
63994;John Smith;British;Male;1952;0
64760;Constance DeJong;American;Female;1950;0
64766;Eliel Saarinen;Finnish;Male;1873;1950
64839;Robert Adrian;Canadian;nan;1935;2015
65027;Anatol Stern;Polish;Male;1899;1968
65088;Ketty La Rocca;Italian;Female;1938;1976
65219;Al Herbert;American;Male;1928;2008
65861;Alden B. Dow;American;Male;1904;1983
66091;Lois Dodd;American;Female;1927;0
66134;Otto Haesler;German;Male;1880;1962
66197;Peter Greenaway;British;Male;1942;0
66286;Thomas Shannon;nan;nan;0;0
66367;Herman Miller Clock Co.;nan;nan;0;0
66584;Ignazio Gardella;Italian;Male;1905;1999
66807;Charles A. Arnold Jr.;American;Male;1922;2011
67012;Ka Markelius;nan;Female;0;0
67013;Ljungberg's Textile AB;nan;nan;1948;0
67016;Spencer Williams;American;Male;1893;1969
67095;Samuel Fosso;French;Male;1962;0
67097;Ivan Štraus;nan;nan;1928;0
